""	"clade"	"test"	"back"	"pval"	"kval"	"adjusted_p_value"
"343"	"Primates"	"Macaca_nemestrina"	"`Nycticebus_coucang,Propithecus_coquereli,Microcebus_murinus,Node3,Lemur_catta,Node2,Callithrix_jacchus,Cebus_imitator,Sapajus_apella,Node10,Node8,Symphalangus_syndactylus,Hylobates_moloch,Node16,Nomascus_leucogenys,Node15,Gorilla_gorilla_gorilla,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Node25,Node23,Node21,Pongo_abelii,Node20,Node14,Papio_anubis,Mandrillus_leucophaeus,Cercocebus_atys,Node33,Node31,Macaca_thibetana_thibetana,Macaca_mulatta,Macaca_fascicularis,Node39,Node37,Node36,Node30,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Node46,Node44,Colobus_angolensis_palliatus,Node43,Node29,Node13,Node7`"	0.051	50	0.189428571428571
"344"	"Primates"	"Macaca_thibetana_thibetana"	"`Nycticebus_coucang,Propithecus_coquereli,Microcebus_murinus,Node3,Lemur_catta,Node2,Callithrix_jacchus,Cebus_imitator,Sapajus_apella,Node10,Node8,Symphalangus_syndactylus,Hylobates_moloch,Node16,Nomascus_leucogenys,Node15,Gorilla_gorilla_gorilla,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Node25,Node23,Node21,Pongo_abelii,Node20,Node14,Papio_anubis,Mandrillus_leucophaeus,Cercocebus_atys,Node33,Node31,Macaca_mulatta,Macaca_fascicularis,Node39,Node37,Macaca_nemestrina,Node36,Node30,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Node46,Node44,Colobus_angolensis_palliatus,Node43,Node29,Node13,Node7`"	0.3674	0.85	0.597025
"345"	"Primates"	"Mandrillus_leucophaeus"	"`Nycticebus_coucang,Propithecus_coquereli,Microcebus_murinus,Node3,Lemur_catta,Node2,Callithrix_jacchus,Cebus_imitator,Sapajus_apella,Node10,Node8,Symphalangus_syndactylus,Hylobates_moloch,Node16,Nomascus_leucogenys,Node15,Gorilla_gorilla_gorilla,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Node25,Node23,Node21,Pongo_abelii,Node20,Node14,Papio_anubis,Cercocebus_atys,Node33,Node31,Macaca_thibetana_thibetana,Macaca_mulatta,Macaca_fascicularis,Node39,Node37,Macaca_nemestrina,Node36,Node30,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Node46,Node44,Colobus_angolensis_palliatus,Node43,Node29,Node13,Node7`"	0.2578	49.4	0.468173333333333
"346"	"Primates"	"Microcebus_murinus"	"`Nycticebus_coucang,Propithecus_coquereli,Node3,Lemur_catta,Node2,Callithrix_jacchus,Cebus_imitator,Sapajus_apella,Node10,Node8,Symphalangus_syndactylus,Hylobates_moloch,Node16,Nomascus_leucogenys,Node15,Gorilla_gorilla_gorilla,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Node25,Node23,Node21,Pongo_abelii,Node20,Node14,Papio_anubis,Mandrillus_leucophaeus,Cercocebus_atys,Node33,Node31,Macaca_thibetana_thibetana,Macaca_mulatta,Macaca_fascicularis,Node39,Node37,Macaca_nemestrina,Node36,Node30,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Node46,Node44,Colobus_angolensis_palliatus,Node43,Node29,Node13,Node7`"	0.0327	0	0.189428571428571
"347"	"Primates"	"Nomascus_leucogenys"	"`Nycticebus_coucang,Propithecus_coquereli,Microcebus_murinus,Node3,Lemur_catta,Node2,Callithrix_jacchus,Cebus_imitator,Sapajus_apella,Node10,Node8,Symphalangus_syndactylus,Hylobates_moloch,Node16,Node15,Gorilla_gorilla_gorilla,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Node25,Node23,Node21,Pongo_abelii,Node20,Node14,Papio_anubis,Mandrillus_leucophaeus,Cercocebus_atys,Node33,Node31,Macaca_thibetana_thibetana,Macaca_mulatta,Macaca_fascicularis,Node39,Node37,Macaca_nemestrina,Node36,Node30,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Node46,Node44,Colobus_angolensis_palliatus,Node43,Node29,Node13,Node7`"	0.707	0.35	0.835545454545455
"348"	"Primates"	"Nycticebus_coucang"	"`Propithecus_coquereli,Microcebus_murinus,Node3,Lemur_catta,Node2,Callithrix_jacchus,Cebus_imitator,Sapajus_apella,Node10,Node8,Symphalangus_syndactylus,Hylobates_moloch,Node16,Nomascus_leucogenys,Node15,Gorilla_gorilla_gorilla,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Node25,Node23,Node21,Pongo_abelii,Node20,Node14,Papio_anubis,Mandrillus_leucophaeus,Cercocebus_atys,Node33,Node31,Macaca_thibetana_thibetana,Macaca_mulatta,Macaca_fascicularis,Node39,Node37,Macaca_nemestrina,Node36,Node30,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Node46,Node44,Colobus_angolensis_palliatus,Node43,Node29,Node13,Node7`"	0.008	0.46	0.1378
"349"	"Primates"	"Pan_paniscus"	"`Nycticebus_coucang,Propithecus_coquereli,Microcebus_murinus,Node3,Lemur_catta,Node2,Callithrix_jacchus,Cebus_imitator,Sapajus_apella,Node10,Node8,Symphalangus_syndactylus,Hylobates_moloch,Node16,Nomascus_leucogenys,Node15,Gorilla_gorilla_gorilla,Homo_sapiens,Pan_troglodytes,Node25,Node23,Node21,Pongo_abelii,Node20,Node14,Papio_anubis,Mandrillus_leucophaeus,Cercocebus_atys,Node33,Node31,Macaca_thibetana_thibetana,Macaca_mulatta,Macaca_fascicularis,Node39,Node37,Macaca_nemestrina,Node36,Node30,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Node46,Node44,Colobus_angolensis_palliatus,Node43,Node29,Node13,Node7`"	0.5231	0.68	0.796611111111111
"350"	"Primates"	"Pan_troglodytes"	"`Nycticebus_coucang,Propithecus_coquereli,Microcebus_murinus,Node3,Lemur_catta,Node2,Callithrix_jacchus,Cebus_imitator,Sapajus_apella,Node10,Node8,Symphalangus_syndactylus,Hylobates_moloch,Node16,Nomascus_leucogenys,Node15,Gorilla_gorilla_gorilla,Homo_sapiens,Pan_paniscus,Node25,Node23,Node21,Pongo_abelii,Node20,Node14,Papio_anubis,Mandrillus_leucophaeus,Cercocebus_atys,Node33,Node31,Macaca_thibetana_thibetana,Macaca_mulatta,Macaca_fascicularis,Node39,Node37,Macaca_nemestrina,Node36,Node30,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Node46,Node44,Colobus_angolensis_palliatus,Node43,Node29,Node13,Node7`"	0.0465	50	0.189428571428571
"351"	"Primates"	"Papio_anubis"	"`Nycticebus_coucang,Propithecus_coquereli,Microcebus_murinus,Node3,Lemur_catta,Node2,Callithrix_jacchus,Cebus_imitator,Sapajus_apella,Node10,Node8,Symphalangus_syndactylus,Hylobates_moloch,Node16,Nomascus_leucogenys,Node15,Gorilla_gorilla_gorilla,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Node25,Node23,Node21,Pongo_abelii,Node20,Node14,Mandrillus_leucophaeus,Cercocebus_atys,Node33,Node31,Macaca_thibetana_thibetana,Macaca_mulatta,Macaca_fascicularis,Node39,Node37,Macaca_nemestrina,Node36,Node30,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Node46,Node44,Colobus_angolensis_palliatus,Node43,Node29,Node13,Node7`"	0.1178	0.47	0.278436363636364
"352"	"Primates"	"Pongo_abelii"	"`Nycticebus_coucang,Propithecus_coquereli,Microcebus_murinus,Node3,Lemur_catta,Node2,Callithrix_jacchus,Cebus_imitator,Sapajus_apella,Node10,Node8,Symphalangus_syndactylus,Hylobates_moloch,Node16,Nomascus_leucogenys,Node15,Gorilla_gorilla_gorilla,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Node25,Node23,Node21,Node20,Node14,Papio_anubis,Mandrillus_leucophaeus,Cercocebus_atys,Node33,Node31,Macaca_thibetana_thibetana,Macaca_mulatta,Macaca_fascicularis,Node39,Node37,Macaca_nemestrina,Node36,Node30,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Node46,Node44,Colobus_angolensis_palliatus,Node43,Node29,Node13,Node7`"	1	0.84	1
"353"	"Primates"	"Propithecus_coquereli"	"`Nycticebus_coucang,Microcebus_murinus,Node3,Lemur_catta,Node2,Callithrix_jacchus,Cebus_imitator,Sapajus_apella,Node10,Node8,Symphalangus_syndactylus,Hylobates_moloch,Node16,Nomascus_leucogenys,Node15,Gorilla_gorilla_gorilla,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Node25,Node23,Node21,Pongo_abelii,Node20,Node14,Papio_anubis,Mandrillus_leucophaeus,Cercocebus_atys,Node33,Node31,Macaca_thibetana_thibetana,Macaca_mulatta,Macaca_fascicularis,Node39,Node37,Macaca_nemestrina,Node36,Node30,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Node46,Node44,Colobus_angolensis_palliatus,Node43,Node29,Node13,Node7`"	0.1364	0.65	0.2918
"354"	"Primates"	"Rhinopithecus_bieti"	"`Nycticebus_coucang,Propithecus_coquereli,Microcebus_murinus,Node3,Lemur_catta,Node2,Callithrix_jacchus,Cebus_imitator,Sapajus_apella,Node10,Node8,Symphalangus_syndactylus,Hylobates_moloch,Node16,Nomascus_leucogenys,Node15,Gorilla_gorilla_gorilla,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Node25,Node23,Node21,Pongo_abelii,Node20,Node14,Papio_anubis,Mandrillus_leucophaeus,Cercocebus_atys,Node33,Node31,Macaca_thibetana_thibetana,Macaca_mulatta,Macaca_fascicularis,Node39,Node37,Macaca_nemestrina,Node36,Node30,Trachypithecus_francoisi,Rhinopithecus_roxellana,Node46,Node44,Colobus_angolensis_palliatus,Node43,Node29,Node13,Node7`"	1	1.65	1
"355"	"Primates"	"Rhinopithecus_roxellana"	"`Nycticebus_coucang,Propithecus_coquereli,Microcebus_murinus,Node3,Lemur_catta,Node2,Callithrix_jacchus,Cebus_imitator,Sapajus_apella,Node10,Node8,Symphalangus_syndactylus,Hylobates_moloch,Node16,Nomascus_leucogenys,Node15,Gorilla_gorilla_gorilla,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Node25,Node23,Node21,Pongo_abelii,Node20,Node14,Papio_anubis,Mandrillus_leucophaeus,Cercocebus_atys,Node33,Node31,Macaca_thibetana_thibetana,Macaca_mulatta,Macaca_fascicularis,Node39,Node37,Macaca_nemestrina,Node36,Node30,Trachypithecus_francoisi,Rhinopithecus_bieti,Node46,Node44,Colobus_angolensis_palliatus,Node43,Node29,Node13,Node7`"	0.0164	50	0.142133333333333
"356"	"Primates"	"Sapajus_apella"	"`Nycticebus_coucang,Propithecus_coquereli,Microcebus_murinus,Node3,Lemur_catta,Node2,Callithrix_jacchus,Cebus_imitator,Node10,Node8,Symphalangus_syndactylus,Hylobates_moloch,Node16,Nomascus_leucogenys,Node15,Gorilla_gorilla_gorilla,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Node25,Node23,Node21,Pongo_abelii,Node20,Node14,Papio_anubis,Mandrillus_leucophaeus,Cercocebus_atys,Node33,Node31,Macaca_thibetana_thibetana,Macaca_mulatta,Macaca_fascicularis,Node39,Node37,Macaca_nemestrina,Node36,Node30,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Node46,Node44,Colobus_angolensis_palliatus,Node43,Node29,Node13,Node7`"	0.1053	50	0.27378
"357"	"Primates"	"Symphalangus_syndactylus"	"`Nycticebus_coucang,Propithecus_coquereli,Microcebus_murinus,Node3,Lemur_catta,Node2,Callithrix_jacchus,Cebus_imitator,Sapajus_apella,Node10,Node8,Hylobates_moloch,Node16,Nomascus_leucogenys,Node15,Gorilla_gorilla_gorilla,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Node25,Node23,Node21,Pongo_abelii,Node20,Node14,Papio_anubis,Mandrillus_leucophaeus,Cercocebus_atys,Node33,Node31,Macaca_thibetana_thibetana,Macaca_mulatta,Macaca_fascicularis,Node39,Node37,Macaca_nemestrina,Node36,Node30,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Node46,Node44,Colobus_angolensis_palliatus,Node43,Node29,Node13,Node7`"	0.0993	42.46	0.27378
"358"	"Primates"	"Trachypithecus_francoisi"	"`Nycticebus_coucang,Propithecus_coquereli,Microcebus_murinus,Node3,Lemur_catta,Node2,Callithrix_jacchus,Cebus_imitator,Sapajus_apella,Node10,Node8,Symphalangus_syndactylus,Hylobates_moloch,Node16,Nomascus_leucogenys,Node15,Gorilla_gorilla_gorilla,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Node25,Node23,Node21,Pongo_abelii,Node20,Node14,Papio_anubis,Mandrillus_leucophaeus,Cercocebus_atys,Node33,Node31,Macaca_thibetana_thibetana,Macaca_mulatta,Macaca_fascicularis,Node39,Node37,Macaca_nemestrina,Node36,Node30,Rhinopithecus_roxellana,Rhinopithecus_bieti,Node46,Node44,Colobus_angolensis_palliatus,Node43,Node29,Node13,Node7`"	0.6268	0.73	0.81484
