""	"clade"	"test"	"back"	"pval"	"kval"	"adjusted_p_value"
"369"	"Rodentia_Lagomorphs"	"Grammomys_surdaster"	"`Ochotona_princeps,Ochotona_curzoniae,Marmota_marmota_marmota,Marmota_monax,Node6,Ictidomys_tridecemlineatus,Urocitellus_parryii,Node9,Node5,Sciurus_carolinensis,Node4,Peromyscus_californicus_insignis,Peromyscus_leucopus,Node21,Peromyscus_maniculatus_bairdii,Node20,Onychomys_torridus,Node19,Microtus_oregoni,Microtus_ochrogaster,Node30,Microtus_fortis,Node29,Arvicola_amphibius,Node28,Myodes_glareolus,Node27,Mesocricetus_auratus,Cricetulus_griseus,Node37,Phodopus_roborovskii,Node36,Node26,Node18,Rattus_norvegicus,Mus_musculus,Mus_caroli,Node48,Mus_pahari,Node47,Mastomys_coucha,Node46,Apodemus_sylvaticus,Node45,Arvicanthis_niloticus,Node54,Node44,Node42,Acomys_russatus,Psammomys_obesus,Meriones_unguiculatus,Node59,Node57,Node41,Node17,Nannospalax_galili,Node16,Jaculus_jaculus,Node15,Perognathus_longimembris_pacificus,Dipodomys_spectabilis,Dipodomys_ordii,Node66,Node64,Node14,Heterocephalus_glaber,Fukomys_damarensis,Node70,Octodon_degus,Chinchilla_lanigera,Node74,Cavia_porcellus,Node73,Node69,Node13,Node3`"	0.0231	0	0.102666666666667
"370"	"Rodentia_Lagomorphs"	"Heterocephalus_glaber"	"`Ochotona_princeps,Ochotona_curzoniae,Marmota_marmota_marmota,Marmota_monax,Node6,Ictidomys_tridecemlineatus,Urocitellus_parryii,Node9,Node5,Sciurus_carolinensis,Node4,Peromyscus_californicus_insignis,Peromyscus_leucopus,Node21,Peromyscus_maniculatus_bairdii,Node20,Onychomys_torridus,Node19,Microtus_oregoni,Microtus_ochrogaster,Node30,Microtus_fortis,Node29,Arvicola_amphibius,Node28,Myodes_glareolus,Node27,Mesocricetus_auratus,Cricetulus_griseus,Node37,Phodopus_roborovskii,Node36,Node26,Node18,Rattus_norvegicus,Mus_musculus,Mus_caroli,Node48,Mus_pahari,Node47,Mastomys_coucha,Node46,Apodemus_sylvaticus,Node45,Grammomys_surdaster,Arvicanthis_niloticus,Node54,Node44,Node42,Acomys_russatus,Psammomys_obesus,Meriones_unguiculatus,Node59,Node57,Node41,Node17,Nannospalax_galili,Node16,Jaculus_jaculus,Node15,Perognathus_longimembris_pacificus,Dipodomys_spectabilis,Dipodomys_ordii,Node66,Node64,Node14,Fukomys_damarensis,Node70,Octodon_degus,Chinchilla_lanigera,Node74,Cavia_porcellus,Node73,Node69,Node13,Node3`"	0.2	0.59	0.571428571428572
"371"	"Rodentia_Lagomorphs"	"Ictidomys_tridecemlineatus"	"`Ochotona_princeps,Ochotona_curzoniae,Marmota_marmota_marmota,Marmota_monax,Node6,Urocitellus_parryii,Node9,Node5,Sciurus_carolinensis,Node4,Peromyscus_californicus_insignis,Peromyscus_leucopus,Node21,Peromyscus_maniculatus_bairdii,Node20,Onychomys_torridus,Node19,Microtus_oregoni,Microtus_ochrogaster,Node30,Microtus_fortis,Node29,Arvicola_amphibius,Node28,Myodes_glareolus,Node27,Mesocricetus_auratus,Cricetulus_griseus,Node37,Phodopus_roborovskii,Node36,Node26,Node18,Rattus_norvegicus,Mus_musculus,Mus_caroli,Node48,Mus_pahari,Node47,Mastomys_coucha,Node46,Apodemus_sylvaticus,Node45,Grammomys_surdaster,Arvicanthis_niloticus,Node54,Node44,Node42,Acomys_russatus,Psammomys_obesus,Meriones_unguiculatus,Node59,Node57,Node41,Node17,Nannospalax_galili,Node16,Jaculus_jaculus,Node15,Perognathus_longimembris_pacificus,Dipodomys_spectabilis,Dipodomys_ordii,Node66,Node64,Node14,Heterocephalus_glaber,Fukomys_damarensis,Node70,Octodon_degus,Chinchilla_lanigera,Node74,Cavia_porcellus,Node73,Node69,Node13,Node3`"	0	31.37	0
"372"	"Rodentia_Lagomorphs"	"Jaculus_jaculus"	"`Ochotona_princeps,Ochotona_curzoniae,Marmota_marmota_marmota,Marmota_monax,Node6,Ictidomys_tridecemlineatus,Urocitellus_parryii,Node9,Node5,Sciurus_carolinensis,Node4,Peromyscus_californicus_insignis,Peromyscus_leucopus,Node21,Peromyscus_maniculatus_bairdii,Node20,Onychomys_torridus,Node19,Microtus_oregoni,Microtus_ochrogaster,Node30,Microtus_fortis,Node29,Arvicola_amphibius,Node28,Myodes_glareolus,Node27,Mesocricetus_auratus,Cricetulus_griseus,Node37,Phodopus_roborovskii,Node36,Node26,Node18,Rattus_norvegicus,Mus_musculus,Mus_caroli,Node48,Mus_pahari,Node47,Mastomys_coucha,Node46,Apodemus_sylvaticus,Node45,Grammomys_surdaster,Arvicanthis_niloticus,Node54,Node44,Node42,Acomys_russatus,Psammomys_obesus,Meriones_unguiculatus,Node59,Node57,Node41,Node17,Nannospalax_galili,Node16,Node15,Perognathus_longimembris_pacificus,Dipodomys_spectabilis,Dipodomys_ordii,Node66,Node64,Node14,Heterocephalus_glaber,Fukomys_damarensis,Node70,Octodon_degus,Chinchilla_lanigera,Node74,Cavia_porcellus,Node73,Node69,Node13,Node3`"	0.6779	0.83	1
"373"	"Rodentia_Lagomorphs"	"Marmota_marmota_marmota"	"`Ochotona_princeps,Ochotona_curzoniae,Marmota_monax,Node6,Ictidomys_tridecemlineatus,Urocitellus_parryii,Node9,Node5,Sciurus_carolinensis,Node4,Peromyscus_californicus_insignis,Peromyscus_leucopus,Node21,Peromyscus_maniculatus_bairdii,Node20,Onychomys_torridus,Node19,Microtus_oregoni,Microtus_ochrogaster,Node30,Microtus_fortis,Node29,Arvicola_amphibius,Node28,Myodes_glareolus,Node27,Mesocricetus_auratus,Cricetulus_griseus,Node37,Phodopus_roborovskii,Node36,Node26,Node18,Rattus_norvegicus,Mus_musculus,Mus_caroli,Node48,Mus_pahari,Node47,Mastomys_coucha,Node46,Apodemus_sylvaticus,Node45,Grammomys_surdaster,Arvicanthis_niloticus,Node54,Node44,Node42,Acomys_russatus,Psammomys_obesus,Meriones_unguiculatus,Node59,Node57,Node41,Node17,Nannospalax_galili,Node16,Jaculus_jaculus,Node15,Perognathus_longimembris_pacificus,Dipodomys_spectabilis,Dipodomys_ordii,Node66,Node64,Node14,Heterocephalus_glaber,Fukomys_damarensis,Node70,Octodon_degus,Chinchilla_lanigera,Node74,Cavia_porcellus,Node73,Node69,Node13,Node3`"	0.0737	1.59	0.268
"374"	"Rodentia_Lagomorphs"	"Marmota_monax"	"`Ochotona_princeps,Ochotona_curzoniae,Marmota_marmota_marmota,Node6,Ictidomys_tridecemlineatus,Urocitellus_parryii,Node9,Node5,Sciurus_carolinensis,Node4,Peromyscus_californicus_insignis,Peromyscus_leucopus,Node21,Peromyscus_maniculatus_bairdii,Node20,Onychomys_torridus,Node19,Microtus_oregoni,Microtus_ochrogaster,Node30,Microtus_fortis,Node29,Arvicola_amphibius,Node28,Myodes_glareolus,Node27,Mesocricetus_auratus,Cricetulus_griseus,Node37,Phodopus_roborovskii,Node36,Node26,Node18,Rattus_norvegicus,Mus_musculus,Mus_caroli,Node48,Mus_pahari,Node47,Mastomys_coucha,Node46,Apodemus_sylvaticus,Node45,Grammomys_surdaster,Arvicanthis_niloticus,Node54,Node44,Node42,Acomys_russatus,Psammomys_obesus,Meriones_unguiculatus,Node59,Node57,Node41,Node17,Nannospalax_galili,Node16,Jaculus_jaculus,Node15,Perognathus_longimembris_pacificus,Dipodomys_spectabilis,Dipodomys_ordii,Node66,Node64,Node14,Heterocephalus_glaber,Fukomys_damarensis,Node70,Octodon_degus,Chinchilla_lanigera,Node74,Cavia_porcellus,Node73,Node69,Node13,Node3`"	5e-04	1.88	0.005
"375"	"Rodentia_Lagomorphs"	"Mastomys_coucha"	"`Ochotona_princeps,Ochotona_curzoniae,Marmota_marmota_marmota,Marmota_monax,Node6,Ictidomys_tridecemlineatus,Urocitellus_parryii,Node9,Node5,Sciurus_carolinensis,Node4,Peromyscus_californicus_insignis,Peromyscus_leucopus,Node21,Peromyscus_maniculatus_bairdii,Node20,Onychomys_torridus,Node19,Microtus_oregoni,Microtus_ochrogaster,Node30,Microtus_fortis,Node29,Arvicola_amphibius,Node28,Myodes_glareolus,Node27,Mesocricetus_auratus,Cricetulus_griseus,Node37,Phodopus_roborovskii,Node36,Node26,Node18,Rattus_norvegicus,Mus_musculus,Mus_caroli,Node48,Mus_pahari,Node47,Node46,Apodemus_sylvaticus,Node45,Grammomys_surdaster,Arvicanthis_niloticus,Node54,Node44,Node42,Acomys_russatus,Psammomys_obesus,Meriones_unguiculatus,Node59,Node57,Node41,Node17,Nannospalax_galili,Node16,Jaculus_jaculus,Node15,Perognathus_longimembris_pacificus,Dipodomys_spectabilis,Dipodomys_ordii,Node66,Node64,Node14,Heterocephalus_glaber,Fukomys_damarensis,Node70,Octodon_degus,Chinchilla_lanigera,Node74,Cavia_porcellus,Node73,Node69,Node13,Node3`"	0.3155	0.79	0.742352941176471
"376"	"Rodentia_Lagomorphs"	"Meriones_unguiculatus"	"`Ochotona_princeps,Ochotona_curzoniae,Marmota_marmota_marmota,Marmota_monax,Node6,Ictidomys_tridecemlineatus,Urocitellus_parryii,Node9,Node5,Sciurus_carolinensis,Node4,Peromyscus_californicus_insignis,Peromyscus_leucopus,Node21,Peromyscus_maniculatus_bairdii,Node20,Onychomys_torridus,Node19,Microtus_oregoni,Microtus_ochrogaster,Node30,Microtus_fortis,Node29,Arvicola_amphibius,Node28,Myodes_glareolus,Node27,Mesocricetus_auratus,Cricetulus_griseus,Node37,Phodopus_roborovskii,Node36,Node26,Node18,Rattus_norvegicus,Mus_musculus,Mus_caroli,Node48,Mus_pahari,Node47,Mastomys_coucha,Node46,Apodemus_sylvaticus,Node45,Grammomys_surdaster,Arvicanthis_niloticus,Node54,Node44,Node42,Acomys_russatus,Psammomys_obesus,Node59,Node57,Node41,Node17,Nannospalax_galili,Node16,Jaculus_jaculus,Node15,Perognathus_longimembris_pacificus,Dipodomys_spectabilis,Dipodomys_ordii,Node66,Node64,Node14,Heterocephalus_glaber,Fukomys_damarensis,Node70,Octodon_degus,Chinchilla_lanigera,Node74,Cavia_porcellus,Node73,Node69,Node13,Node3`"	0.1508	50	0.464
"377"	"Rodentia_Lagomorphs"	"Mesocricetus_auratus"	"`Ochotona_princeps,Ochotona_curzoniae,Marmota_marmota_marmota,Marmota_monax,Node6,Ictidomys_tridecemlineatus,Urocitellus_parryii,Node9,Node5,Sciurus_carolinensis,Node4,Peromyscus_californicus_insignis,Peromyscus_leucopus,Node21,Peromyscus_maniculatus_bairdii,Node20,Onychomys_torridus,Node19,Microtus_oregoni,Microtus_ochrogaster,Node30,Microtus_fortis,Node29,Arvicola_amphibius,Node28,Myodes_glareolus,Node27,Cricetulus_griseus,Node37,Phodopus_roborovskii,Node36,Node26,Node18,Rattus_norvegicus,Mus_musculus,Mus_caroli,Node48,Mus_pahari,Node47,Mastomys_coucha,Node46,Apodemus_sylvaticus,Node45,Grammomys_surdaster,Arvicanthis_niloticus,Node54,Node44,Node42,Acomys_russatus,Psammomys_obesus,Meriones_unguiculatus,Node59,Node57,Node41,Node17,Nannospalax_galili,Node16,Jaculus_jaculus,Node15,Perognathus_longimembris_pacificus,Dipodomys_spectabilis,Dipodomys_ordii,Node66,Node64,Node14,Heterocephalus_glaber,Fukomys_damarensis,Node70,Octodon_degus,Chinchilla_lanigera,Node74,Cavia_porcellus,Node73,Node69,Node13,Node3`"	1	0.92	1
"378"	"Rodentia_Lagomorphs"	"Microtus_fortis"	"`Ochotona_princeps,Ochotona_curzoniae,Marmota_marmota_marmota,Marmota_monax,Node6,Ictidomys_tridecemlineatus,Urocitellus_parryii,Node9,Node5,Sciurus_carolinensis,Node4,Peromyscus_californicus_insignis,Peromyscus_leucopus,Node21,Peromyscus_maniculatus_bairdii,Node20,Onychomys_torridus,Node19,Microtus_oregoni,Microtus_ochrogaster,Node30,Node29,Arvicola_amphibius,Node28,Myodes_glareolus,Node27,Mesocricetus_auratus,Cricetulus_griseus,Node37,Phodopus_roborovskii,Node36,Node26,Node18,Rattus_norvegicus,Mus_musculus,Mus_caroli,Node48,Mus_pahari,Node47,Mastomys_coucha,Node46,Apodemus_sylvaticus,Node45,Grammomys_surdaster,Arvicanthis_niloticus,Node54,Node44,Node42,Acomys_russatus,Psammomys_obesus,Meriones_unguiculatus,Node59,Node57,Node41,Node17,Nannospalax_galili,Node16,Jaculus_jaculus,Node15,Perognathus_longimembris_pacificus,Dipodomys_spectabilis,Dipodomys_ordii,Node66,Node64,Node14,Heterocephalus_glaber,Fukomys_damarensis,Node70,Octodon_degus,Chinchilla_lanigera,Node74,Cavia_porcellus,Node73,Node69,Node13,Node3`"	1	0.37	1
"379"	"Rodentia_Lagomorphs"	"Microtus_ochrogaster"	"`Ochotona_princeps,Ochotona_curzoniae,Marmota_marmota_marmota,Marmota_monax,Node6,Ictidomys_tridecemlineatus,Urocitellus_parryii,Node9,Node5,Sciurus_carolinensis,Node4,Peromyscus_californicus_insignis,Peromyscus_leucopus,Node21,Peromyscus_maniculatus_bairdii,Node20,Onychomys_torridus,Node19,Microtus_oregoni,Node30,Microtus_fortis,Node29,Arvicola_amphibius,Node28,Myodes_glareolus,Node27,Mesocricetus_auratus,Cricetulus_griseus,Node37,Phodopus_roborovskii,Node36,Node26,Node18,Rattus_norvegicus,Mus_musculus,Mus_caroli,Node48,Mus_pahari,Node47,Mastomys_coucha,Node46,Apodemus_sylvaticus,Node45,Grammomys_surdaster,Arvicanthis_niloticus,Node54,Node44,Node42,Acomys_russatus,Psammomys_obesus,Meriones_unguiculatus,Node59,Node57,Node41,Node17,Nannospalax_galili,Node16,Jaculus_jaculus,Node15,Perognathus_longimembris_pacificus,Dipodomys_spectabilis,Dipodomys_ordii,Node66,Node64,Node14,Heterocephalus_glaber,Fukomys_damarensis,Node70,Octodon_degus,Chinchilla_lanigera,Node74,Cavia_porcellus,Node73,Node69,Node13,Node3`"	0.3471	0.58	0.771333333333333
