""	"clade"	"test"	"back"	"pval"	"kval"	"adjusted_p_value"
"137"	"Artiodactyla"	"Camelus_ferus"	"`Vicugna_pacos,Camelus_dromedarius,Camelus_bactrianus,Node4,Node2,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Node16,Neophocaena_asiaeorientalis,Phocoena_sinus,Node19,Node15,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Node26,Node24,Node22,Node14,Node12,Node10,Balaenoptera_musculus,Balaenoptera_acutorostrata,Node29,Node9,Bos_mutus,Bison_bison_bison,Node37,Bos_taurus,Bos_indicus,Node40,Node36,Bubalus_bubalis,Node35,Oryx_dammah,Capra_hircus,Ovis_aries,Node46,Node44,Node34,Muntiacus_muntjak,Cervus_canadensis,Cervus_elaphus,Node53,Axis_porcinus,Node52,Node50,Odocoileus_virginianus_texanus,Rangifer_tarandus,Node57,Node49,Node33,Giraffa_camelopardalis,Node32,Node8,Sus_scrofa,Catagonus_wagneri,Node61,Node7`"	1	0.88	1
"138"	"Artiodactyla"	"Capra_hircus"	"`Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Node4,Node2,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Node16,Neophocaena_asiaeorientalis,Phocoena_sinus,Node19,Node15,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Node26,Node24,Node22,Node14,Node12,Node10,Balaenoptera_musculus,Balaenoptera_acutorostrata,Node29,Node9,Bos_mutus,Bison_bison_bison,Node37,Bos_taurus,Bos_indicus,Node40,Node36,Bubalus_bubalis,Node35,Oryx_dammah,Ovis_aries,Node46,Node44,Node34,Muntiacus_muntjak,Cervus_canadensis,Cervus_elaphus,Node53,Axis_porcinus,Node52,Node50,Odocoileus_virginianus_texanus,Rangifer_tarandus,Node57,Node49,Node33,Giraffa_camelopardalis,Node32,Node8,Sus_scrofa,Catagonus_wagneri,Node61,Node7`"	0.8063	1.16	1
"139"	"Artiodactyla"	"Catagonus_wagneri"	"`Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Node4,Node2,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Node16,Neophocaena_asiaeorientalis,Phocoena_sinus,Node19,Node15,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Node26,Node24,Node22,Node14,Node12,Node10,Balaenoptera_musculus,Balaenoptera_acutorostrata,Node29,Node9,Bos_mutus,Bison_bison_bison,Node37,Bos_taurus,Bos_indicus,Node40,Node36,Bubalus_bubalis,Node35,Oryx_dammah,Capra_hircus,Ovis_aries,Node46,Node44,Node34,Muntiacus_muntjak,Cervus_canadensis,Cervus_elaphus,Node53,Axis_porcinus,Node52,Node50,Odocoileus_virginianus_texanus,Rangifer_tarandus,Node57,Node49,Node33,Giraffa_camelopardalis,Node32,Node8,Sus_scrofa,Node61,Node7`"	1	0.79	1
"140"	"Artiodactyla"	"Cervus_canadensis"	"`Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Node4,Node2,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Node16,Neophocaena_asiaeorientalis,Phocoena_sinus,Node19,Node15,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Node26,Node24,Node22,Node14,Node12,Node10,Balaenoptera_musculus,Balaenoptera_acutorostrata,Node29,Node9,Bos_mutus,Bison_bison_bison,Node37,Bos_taurus,Bos_indicus,Node40,Node36,Bubalus_bubalis,Node35,Oryx_dammah,Capra_hircus,Ovis_aries,Node46,Node44,Node34,Muntiacus_muntjak,Cervus_elaphus,Node53,Axis_porcinus,Node52,Node50,Odocoileus_virginianus_texanus,Rangifer_tarandus,Node57,Node49,Node33,Giraffa_camelopardalis,Node32,Node8,Sus_scrofa,Catagonus_wagneri,Node61,Node7`"	0.7438	1.19	1
"141"	"Artiodactyla"	"Cervus_elaphus"	"`Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Node4,Node2,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Node16,Neophocaena_asiaeorientalis,Phocoena_sinus,Node19,Node15,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Node26,Node24,Node22,Node14,Node12,Node10,Balaenoptera_musculus,Balaenoptera_acutorostrata,Node29,Node9,Bos_mutus,Bison_bison_bison,Node37,Bos_taurus,Bos_indicus,Node40,Node36,Bubalus_bubalis,Node35,Oryx_dammah,Capra_hircus,Ovis_aries,Node46,Node44,Node34,Muntiacus_muntjak,Cervus_canadensis,Node53,Axis_porcinus,Node52,Node50,Odocoileus_virginianus_texanus,Rangifer_tarandus,Node57,Node49,Node33,Giraffa_camelopardalis,Node32,Node8,Sus_scrofa,Catagonus_wagneri,Node61,Node7`"	0.7354	1.2	1
"142"	"Artiodactyla"	"Delphinapterus_leucas"	"`Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Node4,Node2,Physeter_catodon,Lipotes_vexillifer,Monodon_monoceros,Node16,Neophocaena_asiaeorientalis,Phocoena_sinus,Node19,Node15,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Node26,Node24,Node22,Node14,Node12,Node10,Balaenoptera_musculus,Balaenoptera_acutorostrata,Node29,Node9,Bos_mutus,Bison_bison_bison,Node37,Bos_taurus,Bos_indicus,Node40,Node36,Bubalus_bubalis,Node35,Oryx_dammah,Capra_hircus,Ovis_aries,Node46,Node44,Node34,Muntiacus_muntjak,Cervus_canadensis,Cervus_elaphus,Node53,Axis_porcinus,Node52,Node50,Odocoileus_virginianus_texanus,Rangifer_tarandus,Node57,Node49,Node33,Giraffa_camelopardalis,Node32,Node8,Sus_scrofa,Catagonus_wagneri,Node61,Node7`"	0.279	0	1
"143"	"Artiodactyla"	"Giraffa_camelopardalis"	"`Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Node4,Node2,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Node16,Neophocaena_asiaeorientalis,Phocoena_sinus,Node19,Node15,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Node26,Node24,Node22,Node14,Node12,Node10,Balaenoptera_musculus,Balaenoptera_acutorostrata,Node29,Node9,Bos_mutus,Bison_bison_bison,Node37,Bos_taurus,Bos_indicus,Node40,Node36,Bubalus_bubalis,Node35,Oryx_dammah,Capra_hircus,Ovis_aries,Node46,Node44,Node34,Muntiacus_muntjak,Cervus_canadensis,Cervus_elaphus,Node53,Axis_porcinus,Node52,Node50,Odocoileus_virginianus_texanus,Rangifer_tarandus,Node57,Node49,Node33,Node32,Node8,Sus_scrofa,Catagonus_wagneri,Node61,Node7`"	NA	50	NA
"144"	"Artiodactyla"	"Globicephala_melas"	"`Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Node4,Node2,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Node16,Neophocaena_asiaeorientalis,Phocoena_sinus,Node19,Node15,Orcinus_orca,Lagenorhynchus_obliquidens,Tursiops_truncatus,Node26,Node24,Node22,Node14,Node12,Node10,Balaenoptera_musculus,Balaenoptera_acutorostrata,Node29,Node9,Bos_mutus,Bison_bison_bison,Node37,Bos_taurus,Bos_indicus,Node40,Node36,Bubalus_bubalis,Node35,Oryx_dammah,Capra_hircus,Ovis_aries,Node46,Node44,Node34,Muntiacus_muntjak,Cervus_canadensis,Cervus_elaphus,Node53,Axis_porcinus,Node52,Node50,Odocoileus_virginianus_texanus,Rangifer_tarandus,Node57,Node49,Node33,Giraffa_camelopardalis,Node32,Node8,Sus_scrofa,Catagonus_wagneri,Node61,Node7`"	0.575	0.48	1
"145"	"Artiodactyla"	"Lagenorhynchus_obliquidens"	"`Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Node4,Node2,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Node16,Neophocaena_asiaeorientalis,Phocoena_sinus,Node19,Node15,Orcinus_orca,Globicephala_melas,Tursiops_truncatus,Node26,Node24,Node22,Node14,Node12,Node10,Balaenoptera_musculus,Balaenoptera_acutorostrata,Node29,Node9,Bos_mutus,Bison_bison_bison,Node37,Bos_taurus,Bos_indicus,Node40,Node36,Bubalus_bubalis,Node35,Oryx_dammah,Capra_hircus,Ovis_aries,Node46,Node44,Node34,Muntiacus_muntjak,Cervus_canadensis,Cervus_elaphus,Node53,Axis_porcinus,Node52,Node50,Odocoileus_virginianus_texanus,Rangifer_tarandus,Node57,Node49,Node33,Giraffa_camelopardalis,Node32,Node8,Sus_scrofa,Catagonus_wagneri,Node61,Node7`"	1	0	1
"146"	"Artiodactyla"	"Lipotes_vexillifer"	"`Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Node4,Node2,Physeter_catodon,Delphinapterus_leucas,Monodon_monoceros,Node16,Neophocaena_asiaeorientalis,Phocoena_sinus,Node19,Node15,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Node26,Node24,Node22,Node14,Node12,Node10,Balaenoptera_musculus,Balaenoptera_acutorostrata,Node29,Node9,Bos_mutus,Bison_bison_bison,Node37,Bos_taurus,Bos_indicus,Node40,Node36,Bubalus_bubalis,Node35,Oryx_dammah,Capra_hircus,Ovis_aries,Node46,Node44,Node34,Muntiacus_muntjak,Cervus_canadensis,Cervus_elaphus,Node53,Axis_porcinus,Node52,Node50,Odocoileus_virginianus_texanus,Rangifer_tarandus,Node57,Node49,Node33,Giraffa_camelopardalis,Node32,Node8,Sus_scrofa,Catagonus_wagneri,Node61,Node7`"	NA	NA	NA
"147"	"Artiodactyla"	"Monodon_monoceros"	"`Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Node4,Node2,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Node16,Neophocaena_asiaeorientalis,Phocoena_sinus,Node19,Node15,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Node26,Node24,Node22,Node14,Node12,Node10,Balaenoptera_musculus,Balaenoptera_acutorostrata,Node29,Node9,Bos_mutus,Bison_bison_bison,Node37,Bos_taurus,Bos_indicus,Node40,Node36,Bubalus_bubalis,Node35,Oryx_dammah,Capra_hircus,Ovis_aries,Node46,Node44,Node34,Muntiacus_muntjak,Cervus_canadensis,Cervus_elaphus,Node53,Axis_porcinus,Node52,Node50,Odocoileus_virginianus_texanus,Rangifer_tarandus,Node57,Node49,Node33,Giraffa_camelopardalis,Node32,Node8,Sus_scrofa,Catagonus_wagneri,Node61,Node7`"	0.1112	0	0.7784
"148"	"Artiodactyla"	"Muntiacus_muntjak"	"`Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Node4,Node2,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Node16,Neophocaena_asiaeorientalis,Phocoena_sinus,Node19,Node15,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Node26,Node24,Node22,Node14,Node12,Node10,Balaenoptera_musculus,Balaenoptera_acutorostrata,Node29,Node9,Bos_mutus,Bison_bison_bison,Node37,Bos_taurus,Bos_indicus,Node40,Node36,Bubalus_bubalis,Node35,Oryx_dammah,Capra_hircus,Ovis_aries,Node46,Node44,Node34,Cervus_canadensis,Cervus_elaphus,Node53,Axis_porcinus,Node52,Node50,Odocoileus_virginianus_texanus,Rangifer_tarandus,Node57,Node49,Node33,Giraffa_camelopardalis,Node32,Node8,Sus_scrofa,Catagonus_wagneri,Node61,Node7`"	1	1.27	1
"149"	"Artiodactyla"	"Neophocaena_asiaeorientalis"	"`Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Node4,Node2,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Node16,Phocoena_sinus,Node19,Node15,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Node26,Node24,Node22,Node14,Node12,Node10,Balaenoptera_musculus,Balaenoptera_acutorostrata,Node29,Node9,Bos_mutus,Bison_bison_bison,Node37,Bos_taurus,Bos_indicus,Node40,Node36,Bubalus_bubalis,Node35,Oryx_dammah,Capra_hircus,Ovis_aries,Node46,Node44,Node34,Muntiacus_muntjak,Cervus_canadensis,Cervus_elaphus,Node53,Axis_porcinus,Node52,Node50,Odocoileus_virginianus_texanus,Rangifer_tarandus,Node57,Node49,Node33,Giraffa_camelopardalis,Node32,Node8,Sus_scrofa,Catagonus_wagneri,Node61,Node7`"	0.3317	0	1
"150"	"Artiodactyla"	"Odocoileus_virginianus_texanus"	"`Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Node4,Node2,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Node16,Neophocaena_asiaeorientalis,Phocoena_sinus,Node19,Node15,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Node26,Node24,Node22,Node14,Node12,Node10,Balaenoptera_musculus,Balaenoptera_acutorostrata,Node29,Node9,Bos_mutus,Bison_bison_bison,Node37,Bos_taurus,Bos_indicus,Node40,Node36,Bubalus_bubalis,Node35,Oryx_dammah,Capra_hircus,Ovis_aries,Node46,Node44,Node34,Muntiacus_muntjak,Cervus_canadensis,Cervus_elaphus,Node53,Axis_porcinus,Node52,Node50,Rangifer_tarandus,Node57,Node49,Node33,Giraffa_camelopardalis,Node32,Node8,Sus_scrofa,Catagonus_wagneri,Node61,Node7`"	1	0.19	1
"151"	"Artiodactyla"	"Orcinus_orca"	"`Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Node4,Node2,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Node16,Neophocaena_asiaeorientalis,Phocoena_sinus,Node19,Node15,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Node26,Node24,Node22,Node14,Node12,Node10,Balaenoptera_musculus,Balaenoptera_acutorostrata,Node29,Node9,Bos_mutus,Bison_bison_bison,Node37,Bos_taurus,Bos_indicus,Node40,Node36,Bubalus_bubalis,Node35,Oryx_dammah,Capra_hircus,Ovis_aries,Node46,Node44,Node34,Muntiacus_muntjak,Cervus_canadensis,Cervus_elaphus,Node53,Axis_porcinus,Node52,Node50,Odocoileus_virginianus_texanus,Rangifer_tarandus,Node57,Node49,Node33,Giraffa_camelopardalis,Node32,Node8,Sus_scrofa,Catagonus_wagneri,Node61,Node7`"	0.4863	0	1
"152"	"Artiodactyla"	"Oryx_dammah"	"`Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Node4,Node2,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Node16,Neophocaena_asiaeorientalis,Phocoena_sinus,Node19,Node15,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Node26,Node24,Node22,Node14,Node12,Node10,Balaenoptera_musculus,Balaenoptera_acutorostrata,Node29,Node9,Bos_mutus,Bison_bison_bison,Node37,Bos_taurus,Bos_indicus,Node40,Node36,Bubalus_bubalis,Node35,Capra_hircus,Ovis_aries,Node46,Node44,Node34,Muntiacus_muntjak,Cervus_canadensis,Cervus_elaphus,Node53,Axis_porcinus,Node52,Node50,Odocoileus_virginianus_texanus,Rangifer_tarandus,Node57,Node49,Node33,Giraffa_camelopardalis,Node32,Node8,Sus_scrofa,Catagonus_wagneri,Node61,Node7`"	NA	32.85	NA
"153"	"Artiodactyla"	"Ovis_aries"	"`Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Node4,Node2,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Node16,Neophocaena_asiaeorientalis,Phocoena_sinus,Node19,Node15,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Node26,Node24,Node22,Node14,Node12,Node10,Balaenoptera_musculus,Balaenoptera_acutorostrata,Node29,Node9,Bos_mutus,Bison_bison_bison,Node37,Bos_taurus,Bos_indicus,Node40,Node36,Bubalus_bubalis,Node35,Oryx_dammah,Capra_hircus,Node46,Node44,Node34,Muntiacus_muntjak,Cervus_canadensis,Cervus_elaphus,Node53,Axis_porcinus,Node52,Node50,Odocoileus_virginianus_texanus,Rangifer_tarandus,Node57,Node49,Node33,Giraffa_camelopardalis,Node32,Node8,Sus_scrofa,Catagonus_wagneri,Node61,Node7`"	0.5172	0.63	1
